label,text
0,"Tatlong psychological tricks para makapag-pa attract sa ibang tao, part 2. Number 1, ipakita mo na may mga kaibigan ka. Pero sana totoo talaga na may mga kaibigan ka ah? Meron kasi tayong tinatawag na cheerleader effect, kung saan mas nagiging attractive daw ang isang tao kung kasama siya sa iisang grupo. Number 2, ipakita mong marunong ka pero humble lang. Smart is always sexy, pero dapat humble lang, kasi nakakainis yung mga mayayabang diba? Kaya aral kang mabuti. Number 3, tawagin mo sila mas madalas sa pangalan nila. Kasi tayong mga tao ay very sensitive sa pangalan natin diba. Kaya nga kahit crowded ang isang lugar, kapag narinig mo na tinawag yung pangalan mo, mapapalingon ka kaagad. So, try calling his name more frequently lalo na kapag kausap mo siya. Tingnan mo, makukuha mo yung attention niya. "
0,"Tatlong psychological tricks na nakakapag pa-attract sa ibang tao. Number 1, mamuri ka ng iba sa harap nila. Kasi raw kung ano yung sinasabi natin tungkol sa iba, ay yun din ang na-iincorporate nila tungkol sa atin. So, kung halimbawa nanlalait ka ng iba, eh yun din ang makikita nila tungkol sayo. So, say more good things about other people. Number 2, magpakita-kita ka. Kasi, the more daw na nakikita-kita natin ng paulit-ulit ang mga bagay, eh the more na mas nagugustuhan natin ito. Tingnan mo yung mga commercials diba, paulit-ulit. Bakit? Para kunin ang interes natin. So, ikaw din magpacommercial ka din. Number 3, gayahin mo ang mga magagandang pangitain nila. So, this is what we call again the chameleon effect. Alam ko maraming, nagigiit dito kasi nung sinabi ko sa previous video ko. Ayaw na ayaw, ng iba na ginagaya sila. Pero kapag ginaya mo kasi, or minirror mo kung ano yung magagandang katangian nila, halimbawa yung pag ngiti-ngiti nila, yung pag po-po at opo nila. Magugustuhan ka nila kasi nakikita nila yung sarili nila sa’yo. So, try doing that."
0," Practical psychological tricks, part 2. Number 1, kapag humihingi ka ng mga request o mga pabor, wag mong sasabihin na “Pwede mo bang kunin ang papel na iyon?”, because you’re giving them a theoretical suggestion na pwede nilang gawin pero kung ayaw nila, hindi nila gagawin. So, instead say “Pakikuha naman ng papel na iyon.”. Number 2, pag gusto mong iintimidate o gusto mong comportable ang taong kausap mo ay titigan mo lang siya sa noo. Tingnan mo, iisipin niya na may mali sa kanya. Number 3, pag may gusto kang malaman sa isang tao tapos hindi siya masyadong nagsasalita. Ang gawin mo kapag kausap mo siya, pause ka, fold mo yung arms mo. Tingnan mo, magsasalita yan ng more than sa dapat niyang sabihin. 4, kapag bagong salta ka sa isang lugar o gusto mo na magustuhan ka ng isang bagong tao. Eh, mag request ka sa kanya na ituro niya or iexplain niya sayo ang isang bagay. Tingnan mo, matutuwa iyon. "
0,"Limang psychological tricks na ginagamit sayo, ng hindi mo nalalaman. 1, lagi nilang binabanggit ang pangalan mo. Tayo raw kasing mga tao, pinakapaborito nating salita ay ang mga pangalan natin. Kaya, kapag tinatawag tayo sa pangalan natin, eh.. mas nakukuha nila yung attention mo. Tingnan mo yung mga teachers. 2, ginagaya ka nila. It has something to do with what we call, the chameleon effect. Kapag kasi ginagaya tayo ng isang tao, sa mga pananamit man yan, pananalita, eh.. gustong-gusto natin kasi gustong-gusto natin na nakikita natin yung sarili natin sa ibang tao. 3, manghihingi sila ng pabor na mas malaki kaysa sa kailangan nila, para kapag tumanggi ka dun, sa susunod na humingi sila ng mas maliit, eh.. hindi mo na tatanggihan ‘yon. 4, hihingi sila ng pabor kapag pagod ka. Kapag ang isang tao ay mentally at physically exhausted, ang tendency niyan ay mag agree na lang at ibigay sayo kung ano ang kailangan mo, kasi pagod na siya. At 5, lagi silang tumatango kapag kausap ka. Gusto nilang ipakita na nag-aagree sila sayo, then mas magugustuhan mo sila."
0,"Mahilig ka rin bang mag-overthink? Para sayo. 1, schedule a time to reflect. Bigyan mo yung sarili mo, let’s say mga 5 minutes? To analyze information, kung ano mang issue yung pinag-ooverthinkan mo and then when the time’s up. Move on ka na muna. 2, Be mindful when you’re overthinking. Kapag nahuhuli mo yung sarili mo na nag-ooverthink, eh.. i-snap mo yung sarili mo to focus on the present. 3, look at the bigger picture. Hindi lahat ng bagay kaya mong kontrolin, hindi lahat ng bagay kailangan mong malaman ang dahilan. So, put yourself in that perspective. 4, focus on problem solving, kasi walang magagawa ang pag-ooverthink ehh.. unless you act on it. And 5, communicate your thoughts. I-share mo siya sa mga kaibigan mo, kasi they help validate and invalidate the thoughts that you have in your mind. "
0,"Alam mo ba kung ano ang love language mo? Kailangan mo to malaman, kasi hindi lahat ng tao ay pare-pareho ng pagtanggap at pagbibigay ng pagmamahal. So, ito ang 5 love languages. Number 1, words of affirmation. Kung ikaw ang tipo na gustong gusto sinasabihan ng I love you, ang sarap ng luto mo, at nasasaktan ka sa mga insulto. This is probably your love language. Number 2, quality time. Kung gusto mong nag-babonding kayo, binibigyan ka ng atensyon at oras. This is probably yours. Number 3, receiving gifts. Hindi naman sa materialistic yung mga taong to, pero more of they appreciate the thought na inilagay sa regalong iyon. Number 4, acts of service. Eto naman yung gustong-gusto pinagsisilbihan sila, tinutulungan sa trabaho nila, sa mga projects nila, at kung ano-ano pa man. And number 5, physical touch. Hindi ‘to tungkol sa sex lang, pero ito yung mga taong na gustong-gusto nila na hinoholding hands sila, niyayakap sila. Kasi dun nila nararamdaman yung pagmamahal sa kanila. So, lahat naman ng tao gusto ito. Pero, may iisang nangingibabaw lagi diyan sa isang tao. So, para maramdaman mo yung pagmamahal ng isang tao at maiparamdam mo rin sa taong mahal mo. Dapat alam niyo ang love language niyo."
0,"Alam mo kung bakit ka nasasaktan at nahihirapan? At itong number 1 cause of pain and suffering, according to the noble truths of buddhism. Kasi ayaw mo paring bitawan, nahihirapan ka na sa trabaho mong walang growth, kasi ayaw mo paring bitawan. Sumakit yung tiyan mo kaka-kain sa pagkain na yun, kasi ayaw mo paring bitawan. Di ka parin nag-iimprove sa love life, kasi ayaw mo paring bitawan yung katamaran. Ngayon kung ayaw mo nang masaktan, bitawan mo na siya."
0,"Bakit importanteng mag-sabi ng thank you, and it’s for your own good. This is the ballpen theory. So, meron daw dalawang tao na bibigyan ko ng ballpen. Yung isa, “Ballpen? tsk. Anong gagawin ko diyan? Corny.”, at yung isa “Wow, ballpen. May pang-susulat na ako. Thank you, ah.”. So sa tingin mo, sa susunod na magbibigay ng mas malaking bagay for example, Iphone. Sino ang may mas chance na mabigyan ko ‘nun? Diba? So always be grateful for what you receive, no matter how small or big it is. Say thank you."
0,"Alam mo bakit kailangan mag-aral ng algebra, calculus, geometry, at kung ano-ano pang mga try? Maliban sa, of course para may matutunan. Ganito kasi ‘yan. Alam mo yung mga gym buffs na mga pumupunta para mag-workout sa gym everyday? Ginagawa nila yun para i-train nila ang mga sarili nila, at ang mga muscles nila para maging malakas at makabuhat pa sila ng mas mabibigat. And those subjects work the same with our brain. So, the more na mas ineexpose mo yung sarili mo sa mga complicated problems, the more na mas nagiging malakas siya at the more na kinakaya niya na mag solve ng problems. So, sa susunod na sasabihin mo “ay, di ko naman magagamit yan sa real life, hindi naman ako magiging mathematician eh.”. ‘Yon ang sagot para i-train ang brain mo, na mas maging matibay siya para sa kahit anong problema na dadating sa buhay mo."
0,"Alam mo kung bakit ang hirap gumising sa umaga? O kaya mag workout? Or mag-aral ng mabuti? Kasi ang brain natin scientifically ginawa para protektahan tayo sa mga discomfort. Discomfort, ibig sabihin yung mga mahihirap gawin kasi it needs effort and a lot of energy. And ang goal ng brain is to conserve energy for survival. So, ano nga ba advice ko? Ibig sabihin wag mo papakinggan ang utak mo paminsan-minsan, basta alam mo kung ano yung dapat mong gawin, alam mo kung ano yung mga bagay na mas magpapabetter sayo as a person. Alam mo yung dapat mong gawin. Kahit na mahirap, yun dapat."
0,"Alam mo bakit di ka crush ng crush mo? Kasi lagi mong tanong, “Bakit di ako crush ng crush ko?”. Subukan mong palitan yung bakit ng paano, “Paano ako magiging crush ng crush ko?”. Baka sakaling may magbago."
0,"Grades matter, of course. Pero, hindi lahat tungkol dun. Pwede ka parin mag-apply, of course. There’s no harm in trying. Actually, mas okay nga kung try ka lang ng try eh. But if you come to think of it, grades are a reflection if nag-aaral ka ng mabuti or ng maayos atleast. Kasi kung maayos yung grades mo, ibig sabihin nag-aaral ka ng maayos, at kung nag-aaral ka ng maayos, ibig sabihin may natututunan ka, at kung may natututunan ka, ibig sabihin non may maisasagot ka sa entrance exam, at kung may mas maisasagot ka sa entrance exam, ibig sabihin non mas mataas ang probability mo na makapasa, at makapag-apply ng scholarship diba? So, aral ka lang ng mabuti and learn everything that you can."
0,"Sa lahat po ng mga nagtatanong kung paano makakakuha ng scholarship sa La Salle. First of all, ang pinaka magagawa mo as of the moment ay i-visit ang website ni La Salle. Pag nakapasok ka na makikita mo ‘to, and then the magic comes. As you can see, it’s a listing, ibig sabihin isa listahan ng mga scholarship grants na puwede mong applayan. So, focus ka muna dun kasi gaya ng sabi ko meron 12 offers na puwede mong pag-pilian kung san ka ba under category. So, tsaka na yung mga requirements basta isipin mo lang as of the moment, hindi lang mga honor students or mga valedictorians ang laging nakakakuha ng mga scholarships. Diba? So, hanggang dito na lang muna. I-ttry ko gumawa ng mga explanations about it futhermore, kasi meron lang tayong 60 seconds at kulang iyon. Follow me for the next steps.
"
0,"Hey guys!, so these are the most common tongue twisters here in the Philippines. English, Peter piper picked a peck of pickled peppers, a peck of pickled peppers peter piper picked; If Peter Piper picked a peck of pickled peppers, Where’s the peck of pickled peppers Peter Piper picked? tsk. Filipino, Minikaniko ni Monica ang makina ni Monico, Minikaniko ni Monica ang makina ni Monico, Minikaniko ni Monica ang makina ni Monico."
0,Hoy! loko ka ayoko madamay diyan hindi ako iyon haha.
0,"Hi guys! uhh gusto ko lang pong klaruhin ito, yung pinost ko. That Philippines among top 50 safest countries in the world. Well actually, kase uhhh may nagsasabi na uhhh like if may nakita yung mga bata na kinokontra si duterte tapos ginagawa niyong lahat tong panlaban na uhhh, eh top 50 nga yung Philippines! eh sa uhhh safest countries. Well actually. matuwa kayo mas gawin ninyong panlaban to wait lang. Di po tayo top 50, ang ibig sabihin ng among top 50 is nabilang tayo dun sa top 50, we are actually top 12, ayan!. So, top 12 po. Kaya sa mga kumokontra dyan, eh bahala kayo sa buhay niyo, basta kami masaya kami!. We are claiming it, because we love our country. Ewan ko sainyo."
0,"May tatanong lang po ako medyo seryoso po, bakit sya naka private ahaha anyare sa tapang hahaha."
1,"Okay! let me explain this in a simplest way that it can. Kase like whenever i see an appreciation post para sa presidente, sa mga bagay na magandang ginawa or mga magandang ginagawa pa may mag cocomment ""Eh sya yung presidente, trabaho nya yan eh!"" well totoo po, trabaho niya naman po talaga yan. But let me also remind you na trabaho din po iyan ng mga nakaraang presidente or administrasyon bago sya. Pero may totoong umaksyon o tumapos ba?, like for example yung mga matagal ng problema, cleaning up the Manila bay diba wala? Siya lang po yung tumapos dyan. So that's why we show our appreciation! kasi ginawa niya nang tama yung trabaho niya. Sana naisip mo iyon no?, kaso hindi. But don't worry no one's judging you darling!, we get it! that's too little so..."
1,"Hi! hindi ko lang po magets kung bakit yung mga dilawan na nasa pwesto parin, eh pinipigilan or dine- delay yung pag rehabilitate sa NAIA. Is it because yung project is uhh part ng build build build ni PRRD?. Well actually then, if yung ganun po kayo mag isip then kawawa po talaga yung mga tiga Manila sainyo. Kase kami dito, i mean look at Cebu international airport, nanalo po yan ng pretigious award sa world architecture festival. And look at your airport in Manila! ayaw niyo paring i- rehabilitate yan?, kalawang reveal na yan oh!. Actually, wala pong gagastusin na pera ang gobyerno, because yung mega wide gmr sila nga yung mag fu- fund! at wala pong ibababwas na impleyado kase expansion yung mangyayare. Saan ka nkakakita ng expansion tapos nag babawas ng trabahao?, infact mag dadagdag pa nga!. So mag isip isip kayo!."
1,"Hi kuys! haha ayoko na pangalanan i- search mo nalang po. But yung tungkol po sa Marawi eh eto po. So kahit pandemic po, patuloy parin yung pag re- rehabilitate doon. Eto pa isa, so i- follow niyo po yang page na yan! uhh kase diyan naka post ang updates regarding sa Marawi rehabilitation. So, mag follow po kayo sa mga government facebook pages and websites para po updated kayo!, kase hindi ibig sabihin na wala sa news, eh wala nang ginagawa yung gobyerno. Katulad lang ito nung bagyo! Oo, na #NasaanyungPangulo?. So, kahit andun naman talaga diba?, So please, uhhh help yourself okay?."
0,"Hey guys! i'm back in tiktok!, and i'm so happy na wala nang videos na na re-move unlike the last time. So since, ume- epal yung ICC let me sahre some factsa bout sa war on drugs. So, kung naklita niyo yung isang video and sinuggest niya na, why not itry yung rehabilitative approach? So, meron na po tayo niyan! you just have to read. Bumaba din po iyong mga users down to 1.67 million. And i'm also aware na nung 2015 sinabi ng DDD na merong 1.8 million users lang dito sa Pilipinas. Pero uhh, sinabi ng Presidente nung uhh nag start yung war on drugs na merong 4 million users dito sa Pilipinas. So DDD insisted na, yung figure na iyon nanggaling sa intelligence and information figures from law inforcement operation. So, DDD chose to follow that figure, yung 4 million. So, now bumaba po sa nang 58.25% yung gumagamit ng droga oooohh. Eto po yung makakapag support sa claims na iyan."
1,"HI guys! heto lang hindi ko magets, kase alam mo pala sa sarili mo eh na sometimes you say those words, like for example ""fucking country!"" to emphasize your point or to emphasize your anger. Pero bakit ganun? kapag si Duterte yung nag sabi nung mga ganung salita like ""fucking country"", ""shoot to kill"", ""fire"", eh literal na literal yung pag kakaintindi mo?. Pero kapag ikaw? to emphasize something hmm, like eto lang you have the point there, totoo naman we say those words sometimes, you say those words to emphasize our point!. Pero yun lang, alam mo pala eh, bakit kapag kay Duterte literal na literal yung pag kaka- intindi mo?. hmmm masyadong halata, but anyway goodluck!."
1,"Hi guys! i'm back, hindi uhh chineck ko yung mga videos ni Ms. Jam for me to understand and be fair, fair?!. Hindi, uhh well actually, hindi naman po niya nilalahat saka yung message lang naman po doon, is be respectful at wag mag padala sa oposisyon. Kase sa laki ng community niyo, meron po talagang mag te- take advantage. Kase nga 3% alam niyo na! kawawa so nangunguha nang miyembro sa kulto. Pero iyon, wag po kayong mag padala hindi po niya nilalahat. Only to those na mahilig mag tweet ng kung ano ano about sa government, So gamitin ito, wag ito. Uhh na notice ko din na yung mga nag popost same faces mga yellow people, biglang naging fan ng k- pop. Tapos sasabihin pa na, ""Let's not  give Jam Magno the club that she needs!"" huh? pang ilang post mo na to about Jam Magno hoy!"
1,"Hi! no i'm not a bisaya po, uhh i actually hate them. Because they, you know? so matapang they feel so maangas tapos they live in the mountains pa. No malls, no restaurants, walan jollibee and mcdonalds! and no tapos most of them are DDS pa. Like they use gas to disindect their hands instead of alcohol so no ewww. It's so poor right? no, uhh tapos i cannot , no i'm really."
1,"May mga influencers talaga na ""influencers"" daw sila. Na ang hilig mang call out sa mga sumusuporta sa gobyerno, pero itong mga anti na kung ano anong pinopost puro hate, fake news eh hindi ma call out. Tapos sasabihing ""influencers"" daw, huy!. Tapos yung iba, ibang ""influencers"" daw! titignan nila yung comment section kung nag a- agree ba yung mga fans, tapos mag she- share din, mag popost din sila nang same content. Just show us your true color, alam naman namin yung kulay mo eh, so please don't hide it. Gusto mo diamonds?"
1,"Hi guuys! sariling opinion ko lang po ito ah?. Kase diba may mga videos na, encouraging videos na parang, ""go free and do whatever you want"" uhh ""walang ma re- rape kung walang rapist"". Well, logically tama naman walang ma re- rape kung walang rapist. But, in reality kase they exist!, and they wont change just because we call them out in social media. So parang, okay you are encouraging people to be free and do whatever they want. Tapos, alam mo iyon? kung ikaw mahina yung ulo mo, talagang mapapa isip ka na parang ""oo nga bakit ko bibigyan ng limitasyon yung sarili ko, eh hindi ko naman kasalanan iyon, kasalanan iyon ng mga umaabuso"". Eh paano kapag may nangyare?, So hindi ka manlang ba mag aadvice na mag ingat at bigyan ng limitasyon yung mga ginagawa natin? kase kung ganyang pang eempower or empowerment yung ginagawa mo, parang ang mali!."
0,"Hi guys! uhh ayoko sanang gawin itong video na ito since madami parin akong nakikita sa comment section na asaan na daw yung 15 billion sa PhilHealth uhh pinabayaan nalang daw ng gobyerno, na kinalimutan nalang daw okay. Let's do another spoon feeding video, so hindi po iyan pinabayaan actually, ito po you just have to read you know?. Uhhh iimbistigahan po iyan ng senate, uhh the office of the special assistant of the president at nang presidential anti- corruption commission. So, iimbestigahan po iyan, yung mga executives ng philhealth at uhh meron na pong report yung senate na pinasa kay President Duterte, uhh which is a good thing because our president is a lawyer and a former fiscal. So he knows the ruling or the rules of evidence, so hintayin po natin, wag po nating pangunahan at wag nating."
0,"Hi guys! lahat tayo curious dun sa nangyare dun sa flight attendant, well ako din may mga katanungan din ako baka may makasagot dyan!. Kase binasa ko to yung sa abs- cbn ang sabi dito before 4 am nag susuka na sya, nung 6 am sumusuka parin sya tapos limang tao daw yung nag aassit meaning ganun kalala yung pag susuka niya?. Until nung 8 nag susuka parin pero isang tao nalang daw yung nag aassit sakanya, well yeah yung mga lasing talaga sumusuka naman talaga minsan iyan, sumasakit yung ulo, pero kapag ganun na kahaba before mga 4 am until mga 8- 9 na same condition? hindi ka ba mag tataka? kase parang hindi na normal ata diba?. Tapos yung pag ka describe pa na may difficulty of breathing na paramng hinihika, uhh so normal ba yan sa isang lasing?. Kase ako ah? isusugod ko na sa ospital iyan kase baka may hika yung kaibigan ko diba?."
1,"Hi guys! uhh yung mga videos na sinsabing mga ahh may alam na mahihilig na maglagay ng political issues na naka turn off naman yung comment section. Una sa lahat bago po sila magbigay ng mga opinions dapat nagbabasa muna sila ng mga news or government pages, hindi po sa twitter. Hindi po nila kailangan ng ibang tao para ma educate sila. Kase ikaw, kung kailangan mo yung mga taong iyan para ma educate ka, kung hindi mo kayang tulungan yung sarili mo eh ikaw yun! ibahin mo sila. In case you haven't notice yung mga bata po sa comment section sila po yung sumasigaw for academic freeze. Tapos sila yung aasahan mo?, ""gusto kong mag tiktok! gagamitin ko si Jam Magno para madaming likes"" eeeww."
1,"Sabi nang ate niyong singer, peace yoww. Excited mag post hindi binasa?. Oh ayan hinighlight ko na yung lyrics ah? kantahin mo nalang."
1,"Okay? so you can't argue if you're just gonna scream or cry like a sad girl ""ang bobo mo, ang bobo bobo mo"" so what's next?. ""Ang pangit mo, ang panget panget mo!"", Sir bro but i think that part it's gonna be you and not me. Okay bye."
1,"Umiiyak ka kase you felt betrayed?, hanapin mo yung paki ni Winner at ni Jen. "
1,"Bro! when someone said, ""wala kayong, mygad"", i can handle that. But when someone said ""sa isang buwan  40x40  edi 1600"" bigas palang yun? uhhh dilawan fuck that shit"
0,"Let's do it, rubber baby bugger bumpers, rubber baby bugger bumpers, rubber baby bugger bumpers, faster faster.. oh you want faster? you bitch?. Okay let's complete it. I like me better when i'm with you. Oh shit got it. "
0,"Hi po! so, sure na po ba iyan? kilay lang po talaga?, final na?. Kase pwede naman pong ako."
0,"Parang ang layo, parang hindi naman? isa pa nga?. Parang ang layo kuys, mas gwapo sya, oo ang pangit ko eh."
0,"Hello Sir Boy Olasity thank you po sa pag comment, grabe naman yung name Boy Olasity. Well, anyway i have to disagree po sa comment niyo, kase matagal na pong umasiyon ang pangulo natin, at matagal na po siyang tumawag sa US for help para iimplement yung different agreement, ""i am calling now the America, i am invoking the RPU back"" basahin iyo nalang po. At syempre si bestfriend to the rescue syempre!. Masyado na kaseng matagal at malalim yung agreement na yun, kaya wala, walang choice. Matagal na po talagang napag usapan to oo, back up talaga yung US be, hindi lang po tayo naging aggressive agad kase nga we are hoping for a peaceful resolution kase ayaw natin ng war be, hindi lang economy ang mamatay pati tao. Saka hindi po nauna ang US duon ah, hawak kamay sila nung Pilipinas."
1,"Hi guys! may tanong ako, isa ka ba dun sa mga nag react negatively sa video na cut, or inedit ng mga dilawan? about kay Jam Magno na pinalabas na nag cocomplain siya na naunang nabakunahan ang mga frontliners, na para tinitira niya yung mga frontliners. So ngayong napanuod niyo na yung kumpletong video, ano yung nafi- feel mo? nahihiya ka ba?. Kakahiya no?, kaya next time bawasan na natin mag pa- uto sa mga bobong nang uuto saatin. Mas importante talagang alamin muna bago mag react, para wag mag mukhang, Yes, tama po, mag mukhang tanga."
1,"15 billion sa Philhealth nasaan na? ayan ang ikuda mo tabogo, i think tabog is bobo? right?. Sorry naman Sir i was not informed kase na obligasyon kase ng bobo kong utak ang i- educate ang isang smart money guy like you. Medyo funny ka charot. Sige na nga pag bigyan na to, so nung august 5 last year, nag labas na nga ng news ang PNA about sa issue about sa philhealth, iniimbistigahan siya ng senate of office of the special assistant of the president and president's under corruption commission. Kung marunong ka lang sanang mag research at mag basa edi sana hindi ka umaasa sa bobong kagaya ko. Inarrange ko pa yan by date, kakahiya naman sayo. Hayy ang hirap talagang maging bobo. Kaka- antok. So eto na nga, walang ninakaw na 15 billion, actually philhealth is inviting everyone, the members and the general public to see if the 15 billion is really gone."
1,"So ano na? buhay yung pangulo? nag live kagabi. Pinakitaan kayo ng proof of life, kase pina trending niyo mga tanga! pina trending niyo na patay na sana yung pangulo. Ngayong sinupalpal kayong buhay na buhay siya sasabihin niyong ""Hindi naman kami humihingi ng proof of life, we are asking of proof of working, proof of competence"". Tatanga tanga ang puta, kung proof of working at competence ang hinihingi mo mag google ka, i- research mo yung mga ginawa niya. Kung gusto mo maging isang kritiko ng administrasiyong duterte, alamin mo yung mga ginawa niya tapos hanapan mo ng butas, pagkaka- mali, room for improvement, duon magandang topic yun magandang usapan yun. Hindi yung mukha kang tanga ""Proof of life, proof of competence"" sushunga shunga ka"
1,"I just want to say to all of you miserable kawawa 3% of the Philippines bitch. For all of your wishing for the President to die, there are hundreds of volunteer health care workers from the visayas to be deployed to different hospitals and medical facilities in the NCR plus, plus gamot mag papadala din. So ano na? do you still feel he did something? oo. While these healthcare workers are willing to risk their lives, all of you are wishing for the President to die and this government to fail. I'm sure your ancestors are so proud in heaven. Bitch i don't think vaccine yung kailangan niyo, kailangan niyo ata ang basbas sa pare, masyado na nasasakop ng kademonyohan ang utak niyo. "
1,Mayroon lang po akong gustong sabihin sa isang manager na ang daming issue na kabastusan dito sa tiktok at mga kabataan pa yung binibiktima. I just want to say rawr!.
1,"Hi kuys! special ka na troll papansinin kita, well kung ako ah as long as hindi yung gobyerno yung nag red tag saakin wala akong paki. Kase kung gobyerno na duon ka kabahan kase i'm sure may basis ang gobyerno nun kung bakit ka na red tag. Pero kung normal lang naman na citizen, wag mo na pansinin, well kung ako ah? hindi ko na papansinin; Kase i'm sure mababa lang yung basis nun, instead i will take this opportunity to educate them kung ano ba yung red tagging, kase baka hindi ganun kalawak yung kaalaman nila sa red tagging. And also, i will take this opportunity to ask them bakit nila ako natawag na NPA, kase baka may mga observations sila na hindi ko namamalayan na gawain na pala ng isang NPA so that i can avoid next time. And to explain myself na din, wala namang hindi nadadaan sa malinaw na explanation o usapan."
1,"hmm sabi sainyo eh essential yung lugaw, ano kaya kayo ngayon mga DDS? nakabawi din. Ang sabi essential ""Ang lugaw"", hindi sinabing essential ""Si lugaw"", know the difference bitch. Happy april fools, punyeta."
1,"How to say bobo ka without actually saying na bobo. So ganito ah? sabay sabay tayong mag rereklamo so we could make a change, may script tayo oo. Sumunod ka nalang sa sinasabi ko, sumunod ka sa script ah?. ""Okay for today mag ti- tweet ulit tayo ng duterte resign, to make a change."" DDS ka no? DDS ka? sinasabi ko. O mga uto uto, birthday ng pangulo, dapat bantayan natin, gawan natin ng issue lahat ng galaw niya okay?. So we can make a change. Pero parang ang tanga ng idea. Ayun nga yung point. mag tanga tangahan diba? yun yung point. Hayy nako."
1,Hoy regalo yung lechon tanga!. 
1,"Bie usapang big deal, oh eto bie big deal daw to sa dilawan yung lechon eh, ginawang big deal din ng mga DDS yung spaghetti at lugaw. Oh anong masasabi mo dun bie?. Oh bie remind lang natin yung dilawan bie ah? Oh mga dilawan yung lechon handa yun sa birthday niya hindi yun pinabigay sa mga Pilipino, hindi yun kasama sa serbisyong binigay niya. Perrsonal yun bie, wala tayong pakie duon kase nga handa sa birthday. Pero bie yung spaghetti na, parang maputla, at yung lugaw bie ipinamahagi yun sa mga Pilipino bie, So parte yung ng serbisiyong ibinigay niya. Natural may karapatan yung tao na i- criticize yung serbisiyong ibinigay niya."
1,"Besh dilawan niyo pagod na. Wala na ibang maisip, pinkielaman yung lechon sa birthday at cake punyeta!. Ganyan na ba kayo kababaw? na pati iyon papatulan pa? Besh dinaig mo pa yung imbitadong naubusa ng lumpia, nakakaloka. Tapos sasabihin iniyo na walang sense kausap yung mga sumusuporta? tapos heto ka! galit na galit sa lechon at cake. Tangina!. Huy may kahihiyan ka pa ba?, ganyan na ba talaga kababaw?. Ganun na ba kalaki yung bayad para i degrade mo yung sarili mo na lechon at cake rereklamuhan mo?."
1,"Oh guys! meron pong palaro yung mga dilawan eto po yung blaming game baka gusto niyo po sumali? malaki daw yung premyo. Kasalanan nanaman daw nung gobyerno, talaga ba bie?, let me remind you po na yung protocols na binibigay ay mga temporary solutions lamang po, yung mga permanent solution na hinahanap niyo ay inoorder pa po natin yun po yung vaccines. Kagaya po nung mga ibang bansa, kahit po mayayamang bansa nag hihintay din po sila sa permanend solution po na ito. Kaya nga habang nag hihintay tayo bie, wag mag paka- kampante ingat ingat din wag mang damay. At kung hindi ito effective, bakit kayo lang yung ecq? but most of the provinces here in the Philippines ay hindi naman kasali, So walang damayan bie. Since most of the provinces here in the Philippines hindi naman kasali sa ecq, Hindi niyo ba nasip na baka hindi na government yung may problema? bakit hindi niyo tanungin yung local government niyo?. Sumunod kase!"
1,"Yo! tignan niyo naman yung sumbrero ko diba? ang lakas maka matang lawin kuya Kim!. No i just wan't to say you know, na may nakita kase akong video na sinabi niya na sabihan ding si Jam Magno na maganda siya, ako na pong nagsasabi na maraming nagsasabi na maganda po si Jam Magno. Ako din nagagandahan din po kay Ms. Jam, actually kamukha niya po si Kim Molina, mas maputi lang po ng kunti si Jam Magno. But let me get to the point,we don't need your beautiful faces right now that won't cure covid!. What we actually need right now is that you guys to think right and straight and not to spread hate and speculations to trigger other people, you know what i mean?. So sainyo na yung beauty niyo. amin na tong tamang pag iisip okay?. Sana kayo din, mag maganda kung maganda ka at nasa tamang pag iisip ka."
1,"Hey guys! are you already aware about the plan to connect the Luzon, Visayas, and Mindanao? yup!, it's under the build build program. Oh eto basahin mo!, iknow negatrons would be like ""puro plano"" mga planong kapag sinuportahan nagiging totoo! kagaya nito. Yeah! politicians they come and go, but you know what stays?, the changes they made, so do your fucking part, register to vote and let's all elect a good leaders and continue to change. Pasok negatrons!."
1,"Hi guys! i just wan't to say noh sa mga influencers, artista's na kung makapag salita eh akala mo naman na ang gobyerno ng Pilipinas ang pinaka inutil sa lahat ng gobyerno. Na parang wala talagang ginagawa yung gobyerno, i just want to remind you na hindi lang po ang Pilipinas ang nag su- suffer sa pandemic, buong mundo po. Ano nga ba ang solusyon sa problemang ito?, edi vaccines! so nao yung problema? yung gobyerno ba? o yung lack of supplies ng vaccines?. Sige nga? kahit po mga mas mayayamang bansa nag hihintay sa vaccines. Oh ayan! oh eto pa! oh tignan niyo yung Germany. So ano yung point? yung point is yung pagiging negatrons mo ba eh dahil dyan dumating yung vaccines? diba hindi? mas magaling pa kayo sa gobyerno! "
1,"Hi guys! i just wanna share this information lang po sa kaalaman ng lahat, kase madaming nag tatanong ""asaan na ba yung inutang natin? uhh bakit wala pa tayong vaccines? diba may pera na tayo para dun? siguro binulsa nila no?"" yung mga ganun? Uhh eto po yung mga sagot sa mga katanungan niyo, pause and read nalang po ah?. So yun na nga po, yung pera andun parin po sa mga inutangan nating banko, ang mangyayare po kapag dumating na po yung mga vaccines saka lang po tatawag or mag iinform yung government natin sa mga lenders which is yung mga Wolrd banks, addb, aiib, at duon po kukuning ng vaccine manufacturer yung bayad sakanila. Hindi po tayo, hindi po kaliwaan hindi po ito shopee or lazada. Sa ganitong systema malabo po yung iniisip niyong corruption, gets ba?!."
